,unit_number,cycles,setting_1,setting_2,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL,Lifecycle_class
10039,51,131,0.0045,-0.0001,642.48,1587.54,1401.08,14.62,21.61,554.51,2388.02,9083.96,1.3,47.33,522.31,2388.03,8164.72,8.4122,393,2388,100.0,38.88,23.2615,82,Healthy
10040,51,132,-0.0039,-0.0005,642.2,1591.16,1407.46,14.62,21.61,554.21,2387.98,9086.94,1.3,47.28,521.46,2387.96,8167.48,8.4224,393,2388,100.0,38.98,23.4509,81,Healthy
10041,51,133,0.0005,0.0004,642.34,1586.2,1398.22,14.62,21.61,554.25,2388.04,9087.78,1.3,47.24,521.98,2387.99,8158.91,8.4071,393,2388,100.0,39.13,23.3745,80,Healthy
10042,51,134,-0.0019,-0.0001,642.66,1587.71,1399.25,14.62,21.61,554.62,2388.04,9088.63,1.3,47.41,522.49,2388.01,8164.23,8.4242,392,2388,100.0,38.76,23.4354,79,Healthy
10043,51,135,-0.0013,-0.0002,642.54,1589.22,1408.65,14.62,21.61,553.58,2388.03,9089.09,1.3,47.36,522.15,2388.05,8169.89,8.3823,391,2388,100.0,39.02,23.3625,78,Healthy
10044,51,136,0.0008,-0.0001,642.29,1592.78,1399.26,14.62,21.61,553.76,2388.01,9085.18,1.3,47.25,521.95,2388.01,8169.48,8.3843,392,2388,100.0,39.15,23.3036,77,Healthy
10045,51,137,0.0008,0.0001,641.97,1583.39,1406.34,14.62,21.61,554.64,2388.0,9092.7,1.3,47.36,522.71,2388.05,8166.63,8.436,392,2388,100.0,39.09,23.3903,76,Healthy
10046,51,138,-0.0001,0.0001,642.5,1590.9,1399.65,14.62,21.61,554.22,2388.03,9092.68,1.3,47.29,522.08,2388.02,8170.34,8.4106,392,2388,100.0,38.94,23.4015,75,Healthy
10047,51,139,0.002,0.0,642.39,1587.85,1402.3,14.62,21.61,554.66,2388.07,9090.0,1.3,47.47,521.77,2388.05,8165.03,8.415,391,2388,100.0,38.82,23.3566,74,Healthy
10048,51,140,0.0027,0.0,642.15,1591.47,1409.15,14.62,21.61,554.02,2388.02,9088.39,1.3,47.43,521.71,2388.02,8162.18,8.4128,393,2388,100.0,39.07,23.3123,73,Healthy
10049,51,141,-0.003,0.0003,642.34,1585.16,1402.53,14.62,21.61,553.96,2387.98,9087.19,1.3,47.32,522.36,2388.02,8163.71,8.4043,392,2388,100.0,39.06,23.3019,72,Healthy
10050,51,142,0.0008,0.0001,642.5,1580.16,1406.16,14.62,21.6,553.78,2387.99,9087.81,1.3,47.35,521.97,2387.97,8164.66,8.4142,392,2388,100.0,38.81,23.2894,71,Healthy
10051,51,143,0.0025,0.0004,642.21,1585.8,1394.37,14.62,21.61,554.3,2387.99,9095.35,1.3,47.36,521.65,2388.01,8172.29,8.4349,393,2388,100.0,38.99,23.4394,70,Healthy
10052,51,144,-0.0009,0.0005,642.23,1590.29,1402.01,14.62,21.61,553.58,2387.99,9093.95,1.3,47.48,522.02,2388.03,8174.05,8.4146,392,2388,100.0,38.87,23.3218,69,Healthy
10053,51,145,-0.0036,-0.0005,642.02,1588.04,1400.15,14.62,21.61,553.3,2388.02,9093.42,1.3,47.4,522.06,2387.99,8169.08,8.414,395,2388,100.0,38.95,23.3074,68,Healthy
10054,51,146,0.0012,-0.0002,642.38,1586.36,1406.56,14.62,21.61,553.14,2387.99,9085.86,1.3,47.32,521.78,2388.04,8168.7,8.4609,391,2388,100.0,38.83,23.3914,67,Healthy
10055,51,147,0.0,-0.0005,642.4,1595.14,1398.12,14.62,21.61,553.57,2388.05,9090.54,1.3,47.31,521.76,2388.01,8173.33,8.4014,393,2388,100.0,38.73,23.3819,66,Healthy
10056,51,148,0.0034,-0.0001,642.52,1587.43,1405.89,14.62,21.61,554.03,2388.07,9091.21,1.3,47.32,521.52,2387.99,8168.1,8.4439,393,2388,100.0,38.9,23.3775,65,Healthy
10057,51,149,-0.0029,-0.0001,642.67,1589.04,1395.03,14.62,21.61,553.72,2388.02,9093.68,1.3,47.33,521.54,2388.03,8169.96,8.4363,392,2388,100.0,38.88,23.3705,64,Healthy
10058,51,150,0.0032,-0.0002,642.28,1590.71,1405.13,14.62,21.61,553.6,2388.02,9096.87,1.3,47.28,522.18,2387.99,8178.99,8.4452,393,2388,100.0,38.95,23.2774,63,Healthy
10059,51,151,-0.0001,0.0002,641.95,1590.87,1400.54,14.62,21.61,554.11,2388.03,9089.54,1.3,47.41,521.81,2388.03,8179.51,8.452,392,2388,100.0,39.09,23.2743,62,Healthy
10060,51,152,0.0008,-0.0004,642.92,1588.44,1401.51,14.62,21.61,553.73,2388.0,9100.27,1.3,47.51,522.04,2388.05,8176.26,8.4183,392,2388,100.0,38.84,23.3618,61,Healthy
10061,51,153,-0.0043,0.0001,642.53,1588.27,1406.95,14.62,21.61,553.98,2388.03,9096.87,1.3,47.32,522.42,2387.98,8175.9,8.4056,392,2388,100.0,38.94,23.4385,60,Healthy
10062,51,154,-0.0024,0.0004,643.0,1591.31,1408.13,14.62,21.61,553.43,2388.07,9096.5,1.3,47.49,521.97,2388.05,8182.84,8.4023,392,2388,100.0,38.93,23.2865,59,Healthy
10063,51,155,-0.0003,0.0001,642.56,1591.63,1408.54,14.62,21.61,553.13,2388.02,9098.37,1.3,47.46,521.75,2387.98,8179.42,8.4317,394,2388,100.0,38.84,23.4153,58,Healthy
10064,51,156,0.0034,-0.0001,642.15,1590.95,1402.43,14.62,21.61,554.07,2388.06,9104.01,1.3,47.42,522.11,2388.05,8180.08,8.4617,393,2388,100.0,38.85,23.238,57,Healthy
10065,51,157,-0.0008,0.0003,642.18,1590.38,1406.88,14.62,21.61,553.44,2388.01,9109.01,1.3,47.54,522.09,2388.06,8185.27,8.4442,392,2388,100.0,38.96,23.3376,56,Healthy
10066,51,158,-0.0011,0.0003,642.53,1587.2,1410.05,14.62,21.61,554.56,2388.02,9099.8,1.3,47.48,521.64,2388.05,8182.26,8.4394,395,2388,100.0,38.77,23.2203,55,Healthy
10067,51,159,0.0004,0.0004,642.35,1599.09,1406.3,14.62,21.61,553.48,2388.05,9105.0,1.3,47.39,522.01,2388.02,8186.2,8.4451,394,2388,100.0,38.91,23.3701,54,Healthy
10068,51,160,-0.0017,-0.0004,642.57,1593.9,1402.03,14.62,21.61,554.02,2388.0,9105.99,1.3,47.45,521.91,2388.01,8182.63,8.4396,393,2388,100.0,38.83,23.3569,53,Healthy
10069,51,161,0.001,0.0001,642.67,1585.22,1406.39,14.62,21.61,553.98,2387.99,9108.36,1.3,47.36,522.31,2388.0,8185.06,8.4457,393,2388,100.0,38.84,23.3503,52,Healthy
10070,51,162,0.0008,0.0003,642.71,1591.91,1402.23,14.62,21.61,553.88,2388.04,9104.91,1.3,47.38,521.62,2388.0,8184.57,8.4783,393,2388,100.0,38.82,23.2362,51,Brand new
10071,51,163,0.0026,-0.0003,642.58,1598.53,1403.95,14.62,21.61,553.87,2388.02,9107.92,1.3,47.57,522.41,2388.02,8187.08,8.4227,392,2388,100.0,38.98,23.3113,50,Brand new
10072,51,164,-0.0013,0.0001,642.7,1594.44,1400.76,14.62,21.61,553.8,2388.05,9106.22,1.3,47.39,521.7,2388.01,8186.77,8.4365,392,2388,100.0,38.7,23.345,49,Brand new
10073,51,165,-0.0002,-0.0,642.75,1589.77,1402.01,14.62,21.61,553.94,2388.01,9117.76,1.3,47.5,521.69,2388.07,8186.91,8.4114,393,2388,100.0,38.89,23.2796,48,Brand new
10074,51,166,-0.0026,-0.0003,642.24,1592.89,1402.76,14.62,21.61,553.47,2388.08,9117.35,1.3,47.44,521.82,2388.01,8186.66,8.4129,395,2388,100.0,38.82,23.4058,47,Brand new
10075,51,167,-0.0028,-0.0002,642.89,1592.23,1405.19,14.62,21.61,553.67,2387.99,9114.24,1.3,47.42,521.66,2387.96,8186.47,8.4571,394,2388,100.0,38.94,23.3449,46,Brand new
10076,51,168,-0.0008,-0.0001,642.7,1589.03,1406.07,14.62,21.61,553.74,2387.98,9113.9,1.3,47.38,522.21,2388.06,8188.65,8.4168,393,2388,100.0,38.93,23.332,45,Brand new
10077,51,169,-0.0011,-0.0002,642.78,1595.33,1402.31,14.62,21.61,553.28,2388.06,9114.75,1.3,47.22,521.93,2388.02,8194.04,8.4197,394,2388,100.0,38.91,23.3807,44,Brand new
10078,51,170,0.0012,0.0004,642.75,1590.84,1406.16,14.62,21.61,552.73,2388.04,9125.18,1.3,47.54,521.47,2388.1,8196.06,8.4649,395,2388,100.0,38.92,23.3872,43,Brand new
10079,51,171,-0.001,0.0005,642.55,1591.88,1408.94,14.62,21.61,553.5,2388.04,9117.67,1.3,47.56,521.46,2388.03,8192.49,8.4605,394,2388,100.0,38.64,23.201,42,Brand new
10080,51,172,0.0042,-0.0003,642.51,1593.21,1409.49,14.62,21.61,553.35,2387.99,9117.81,1.3,47.49,521.47,2387.98,8195.51,8.4463,393,2388,100.0,38.88,23.2373,41,Brand new
10081,51,173,-0.0016,-0.0,642.59,1596.35,1413.19,14.62,21.61,554.27,2388.05,9130.01,1.3,47.67,521.43,2388.02,8192.4,8.4252,393,2388,100.0,38.83,23.2935,40,Brand new
10082,51,174,0.0041,0.0001,642.72,1595.45,1407.46,14.62,21.61,553.82,2388.03,9125.02,1.3,47.63,521.74,2388.07,8203.31,8.4283,393,2388,100.0,39.0,23.3297,39,Brand new
10083,51,175,0.001,-0.0003,642.24,1587.01,1402.65,14.62,21.61,553.18,2388.04,9126.91,1.3,47.47,521.57,2387.99,8200.78,8.4367,394,2388,100.0,38.69,23.2622,38,Brand new
10084,51,176,-0.0005,-0.0005,642.48,1590.33,1416.04,14.62,21.61,553.31,2388.0,9129.1,1.3,47.48,521.84,2388.06,8195.48,8.4313,395,2388,100.0,38.81,23.2523,37,Brand new
10085,51,177,0.0013,0.0005,642.15,1594.84,1406.61,14.62,21.61,552.97,2388.03,9125.29,1.3,47.55,521.79,2388.01,8200.41,8.4775,396,2388,100.0,38.78,23.2656,36,Brand new
10086,51,178,-0.0043,0.0002,642.44,1592.11,1408.93,14.62,21.61,553.62,2388.06,9130.21,1.3,47.44,521.57,2388.02,8200.25,8.4579,395,2388,100.0,38.79,23.4036,35,Brand new
10087,51,179,0.0009,-0.0004,643.16,1596.79,1406.73,14.62,21.61,553.49,2388.03,9132.19,1.3,47.42,521.81,2388.02,8196.51,8.4461,395,2388,100.0,38.82,23.2498,34,Brand new
10088,51,180,-0.0033,0.0003,642.74,1592.03,1407.11,14.62,21.61,553.41,2388.06,9127.77,1.3,47.61,521.78,2388.05,8204.46,8.4811,393,2388,100.0,38.76,23.2609,33,Brand new
10089,51,181,0.0005,-0.0002,643.33,1584.48,1411.82,14.62,21.61,553.23,2388.05,9128.9,1.3,47.49,521.34,2388.03,8201.1,8.4755,392,2388,100.0,38.72,23.2981,32,Brand new
10090,51,182,-0.0004,-0.0002,642.86,1594.21,1407.05,14.62,21.61,553.68,2388.05,9129.03,1.3,47.51,521.3,2388.04,8207.87,8.4659,394,2388,100.0,38.66,23.2846,31,Brand new
10091,51,183,0.0016,0.0001,642.99,1592.53,1415.32,14.62,21.61,553.68,2388.07,9134.24,1.3,47.47,521.57,2388.04,8211.99,8.4927,393,2388,100.0,38.84,23.2264,30,Brand new
10092,51,184,-0.0044,-0.0003,642.32,1597.43,1411.04,14.62,21.61,553.02,2388.04,9141.55,1.3,47.67,521.17,2387.98,8212.66,8.4653,394,2388,100.0,38.91,23.2087,29,Brand new
10093,51,185,-0.0037,-0.0001,643.13,1594.44,1411.4,14.62,21.61,552.84,2388.06,9142.86,1.3,47.5,521.24,2388.09,8216.43,8.4496,395,2388,100.0,38.76,23.2431,28,Brand new
10094,51,186,-0.0003,0.0001,643.21,1589.96,1416.87,14.62,21.61,552.71,2388.04,9132.56,1.3,47.59,521.62,2388.03,8217.13,8.4684,396,2388,100.0,38.79,23.3117,27,Brand new
10095,51,187,0.001,0.0001,642.62,1591.46,1409.26,14.62,21.61,553.45,2388.03,9143.57,1.3,47.43,520.64,2388.06,8211.34,8.4535,395,2388,100.0,38.65,23.2538,26,Brand new
10096,51,188,0.0004,0.0003,642.98,1596.83,1414.92,14.62,21.61,553.01,2388.06,9153.59,1.3,47.5,521.42,2388.01,8211.55,8.4598,394,2388,100.0,38.77,23.1368,25,Brand new
10097,51,189,0.0017,-0.0003,642.87,1595.66,1416.32,14.62,21.61,553.72,2388.07,9153.17,1.3,47.79,520.99,2388.05,8221.71,8.4627,393,2388,100.0,38.8,23.274,24,Brand new
10098,51,190,0.001,-0.0003,643.1,1600.81,1415.55,14.62,21.61,552.52,2388.02,9154.05,1.3,47.7,521.33,2388.08,8226.4,8.4591,394,2388,100.0,38.69,23.3197,23,Brand new
10099,51,191,-0.0012,0.0,642.74,1584.78,1424.99,14.62,21.61,553.27,2388.07,9152.17,1.3,47.79,521.46,2387.99,8220.61,8.4678,394,2388,100.0,38.65,23.2786,22,Brand new
10100,51,192,0.0023,0.0002,643.45,1594.21,1410.0,14.62,21.61,554.06,2388.04,9158.53,1.3,47.77,521.17,2388.08,8227.41,8.444,395,2388,100.0,38.54,23.2994,21,Brand new
10101,51,193,0.002,0.0005,643.08,1591.05,1417.7,14.62,21.61,553.06,2388.06,9166.96,1.3,47.64,521.58,2388.05,8224.08,8.4818,395,2388,100.0,38.64,23.1821,20,Brand new
10102,51,194,0.0002,-0.0001,643.4,1593.76,1412.87,14.62,21.61,552.71,2388.15,9165.02,1.3,47.87,521.1,2388.03,8229.31,8.4651,394,2388,100.0,38.65,23.1941,19,Brand new
10103,51,195,0.0012,-0.0001,643.16,1596.05,1413.79,14.62,21.61,552.81,2388.08,9164.67,1.3,47.83,520.43,2388.03,8237.0,8.4809,395,2388,100.0,38.66,23.1147,18,Brand new
10104,51,196,-0.0019,-0.0002,643.09,1596.96,1416.27,14.62,21.61,553.99,2388.08,9167.14,1.3,47.62,521.11,2388.1,8233.55,8.4522,396,2388,100.0,38.85,23.212,17,Brand new
10105,51,197,0.0037,0.0001,642.83,1597.94,1418.42,14.62,21.61,552.71,2388.12,9179.12,1.3,47.66,521.17,2388.04,8236.36,8.4965,395,2388,100.0,38.96,23.1683,16,Brand new
10106,51,198,0.0009,0.0,643.51,1591.09,1418.2,14.62,21.61,553.4,2388.07,9175.36,1.3,47.78,521.21,2388.08,8239.24,8.4886,395,2388,100.0,38.53,23.1286,15,Brand new
10107,51,199,0.0039,-0.0004,643.19,1592.24,1417.94,14.62,21.61,553.05,2388.06,9174.31,1.3,47.66,521.0,2388.08,8238.54,8.4873,395,2388,100.0,38.65,23.2985,14,Brand new
10108,51,200,0.0004,-0.0003,642.65,1594.92,1414.82,14.62,21.61,552.75,2388.03,9175.16,1.3,47.73,520.86,2388.05,8242.47,8.4732,395,2388,100.0,38.69,23.1436,13,Brand new
10109,51,201,0.0009,0.0002,643.27,1605.04,1419.07,14.62,21.61,552.89,2388.09,9185.64,1.3,47.83,521.23,2388.08,8245.46,8.4866,395,2388,100.0,38.45,23.2067,12,Brand new
10110,51,202,-0.0009,-0.0,643.22,1605.12,1412.48,14.62,21.61,552.56,2388.08,9185.22,1.3,47.94,520.93,2388.06,8248.19,8.4987,394,2388,100.0,38.82,23.1381,11,Brand new
10111,51,203,-0.0038,-0.0001,643.08,1590.92,1426.12,14.62,21.61,552.41,2388.15,9188.26,1.3,47.69,520.94,2388.07,8253.41,8.499,396,2388,100.0,38.62,23.0319,10,Brand new
10112,51,204,0.0011,0.0004,643.21,1604.24,1423.73,14.62,21.61,552.53,2388.07,9201.99,1.3,47.79,521.25,2388.09,8253.27,8.4982,396,2388,100.0,38.67,23.1033,9,Brand new
10113,51,205,0.0023,-0.0,643.31,1592.63,1423.81,14.62,21.61,552.69,2388.07,9193.09,1.3,47.94,520.58,2388.09,8256.4,8.4914,393,2388,100.0,38.57,23.1452,8,Brand new
10114,51,206,0.003,0.0004,643.44,1601.34,1416.05,14.62,21.61,552.53,2388.08,9204.96,1.3,48.07,520.38,2388.1,8261.07,8.4775,397,2388,100.0,38.69,23.1276,7,Brand new
10115,51,207,0.0017,-0.0004,643.27,1602.47,1415.91,14.62,21.61,552.45,2388.07,9211.23,1.3,47.99,520.47,2388.11,8268.39,8.5021,396,2388,100.0,38.56,23.2241,6,Brand new
10116,51,208,-0.0015,0.0004,643.69,1606.39,1422.9,14.62,21.61,552.72,2388.14,9210.36,1.3,47.94,520.42,2388.12,8267.54,8.4834,397,2388,100.0,38.46,23.2072,5,Brand new
10117,51,209,0.0031,-0.0003,643.81,1604.36,1428.61,14.62,21.61,552.49,2388.12,9214.76,1.3,47.95,520.78,2388.05,8269.27,8.5187,396,2388,100.0,38.66,23.1217,4,Brand new
10118,51,210,0.0008,0.0005,643.19,1605.01,1430.44,14.62,21.61,551.49,2388.11,9213.46,1.3,47.94,520.38,2388.14,8274.65,8.5195,395,2388,100.0,38.57,23.0721,3,Brand new
10119,51,211,0.0008,-0.0005,643.68,1609.75,1419.91,14.62,21.61,552.63,2388.32,9219.81,1.3,48.27,520.24,2388.29,8279.86,8.5275,398,2388,100.0,38.43,23.0668,2,Brand new
10120,51,212,0.0015,0.0005,643.37,1602.44,1432.71,14.62,21.61,552.73,2388.46,9226.6,1.3,48.09,520.36,2388.49,8288.26,8.5117,398,2388,100.0,38.72,23.0834,1,Brand new
10121,51,213,0.0014,0.0004,644.11,1606.6,1428.55,14.62,21.61,551.6,2388.56,9244.59,1.3,47.89,520.2,2388.54,8293.72,8.5306,397,2388,100.0,38.39,23.0958,0,Brand new
10122,52,1,0.0002,0.0001,642.67,1587.47,1405.02,14.62,21.61,553.94,2388.11,9049.17,1.3,47.5,521.23,2388.08,8130.94,8.3885,394,2388,100.0,38.77,23.3636,212,Attention required
10123,52,2,-0.0008,-0.0004,642.48,1593.3,1413.05,14.62,21.61,554.11,2388.1,9047.76,1.3,47.46,521.75,2388.06,8129.41,8.4687,392,2388,100.0,39.02,23.2396,211,Attention required
10124,52,3,-0.0018,-0.0,642.54,1587.35,1407.83,14.62,21.61,554.11,2388.08,9050.85,1.3,47.61,521.25,2388.07,8128.58,8.4006,393,2388,100.0,38.85,23.3873,210,Attention required
10125,52,4,0.0015,0.0002,643.11,1579.1,1406.11,14.62,21.61,554.27,2388.11,9047.38,1.3,47.29,521.11,2388.15,8123.91,8.4665,393,2388,100.0,38.83,23.3497,209,Attention required
10126,52,5,-0.0015,-0.0001,642.71,1573.75,1407.56,14.62,21.61,553.9,2388.09,9054.59,1.3,47.33,521.49,2388.1,8130.27,8.4556,394,2388,100.0,38.97,23.4487,208,Attention required
10127,52,6,0.0009,-0.0003,642.49,1587.19,1401.13,14.62,21.61,553.98,2388.1,9038.36,1.3,47.41,521.27,2388.07,8126.2,8.4286,392,2388,100.0,38.96,23.2617,207,Attention required
10128,52,7,0.0022,0.0005,643.3,1592.37,1399.82,14.62,21.61,553.4,2388.05,9045.55,1.3,47.39,521.61,2388.15,8127.98,8.4051,393,2388,100.0,38.91,23.282,206,Attention required
10129,52,8,-0.002,-0.0005,642.53,1587.08,1406.6,14.62,21.61,553.14,2388.11,9053.94,1.3,47.41,522.14,2388.07,8127.94,8.4552,395,2388,100.0,38.77,23.287,205,Attention required
10130,52,9,-0.0016,0.0001,642.85,1589.17,1415.36,14.62,21.61,553.45,2388.05,9046.16,1.3,47.58,521.61,2388.05,8127.31,8.421,392,2388,100.0,38.85,23.321,204,Attention required
10131,52,10,-0.0003,-0.0001,642.87,1591.95,1408.29,14.62,21.6,553.55,2388.11,9048.65,1.3,47.53,521.53,2388.12,8133.98,8.4214,392,2388,100.0,38.9,23.3184,203,Attention required
10132,52,11,-0.0026,-0.0003,642.65,1579.6,1415.0,14.62,21.61,553.23,2388.04,9043.07,1.3,47.4,521.22,2388.12,8130.41,8.404,393,2388,100.0,38.83,23.3505,202,Attention required
10133,52,12,0.0008,0.0004,642.82,1595.83,1400.51,14.62,21.61,553.76,2388.09,9052.35,1.3,47.4,521.98,2388.16,8124.64,8.3991,393,2388,100.0,38.7,23.2869,201,Attention required
10134,52,13,-0.0012,-0.0004,642.19,1583.7,1400.17,14.62,21.61,553.56,2388.07,9053.27,1.3,47.34,521.98,2388.11,8128.76,8.4204,394,2388,100.0,38.84,23.1843,200,Attention required
10135,52,14,0.0025,-0.0001,642.75,1594.47,1408.49,14.62,21.61,553.53,2388.13,9048.91,1.3,47.46,521.53,2388.08,8128.24,8.4527,393,2388,100.0,39.13,23.3208,199,Attention required
10136,52,15,0.0006,-0.0002,641.93,1589.33,1400.21,14.62,21.61,553.64,2388.09,9046.61,1.3,47.41,521.48,2388.04,8136.24,8.3959,392,2388,100.0,38.88,23.3944,198,Attention required
10137,52,16,0.0051,0.0001,642.86,1589.64,1406.02,14.62,21.61,553.55,2388.14,9042.53,1.3,47.46,521.59,2388.12,8124.18,8.451,392,2388,100.0,38.81,23.3576,197,Attention required
10138,52,17,-0.0025,0.0004,642.75,1591.46,1403.28,14.62,21.61,553.83,2388.11,9044.08,1.3,47.51,521.82,2388.1,8128.5,8.4333,392,2388,100.0,38.68,23.2854,196,Attention required
10139,52,18,0.0021,0.0002,642.91,1595.55,1407.97,14.62,21.61,553.65,2388.13,9052.0,1.3,47.33,521.56,2388.09,8127.35,8.4708,392,2388,100.0,38.79,23.2752,195,Attention required
10140,52,19,0.0004,-0.0001,642.32,1590.09,1404.1,14.62,21.61,553.53,2388.09,9053.31,1.3,47.56,521.68,2388.09,8127.82,8.4138,393,2388,100.0,38.8,23.2662,194,Attention required
10141,52,20,-0.0006,0.0004,642.93,1587.17,1400.51,14.62,21.61,553.65,2388.06,9050.9,1.3,47.31,521.09,2388.13,8126.24,8.43,393,2388,100.0,38.85,23.2657,193,Attention required
10142,52,21,-0.0015,-0.0005,642.28,1589.67,1409.16,14.62,21.61,553.61,2388.09,9048.48,1.3,47.49,521.34,2388.14,8124.98,8.4441,394,2388,100.0,38.99,23.3216,192,Attention required
10143,52,22,-0.0026,0.0004,642.64,1588.46,1401.3,14.62,21.61,554.14,2388.09,9050.7,1.3,47.3,521.39,2388.16,8132.33,8.4221,392,2388,100.0,39.06,23.2732,191,Attention required
10144,52,23,0.0023,0.0005,642.63,1587.5,1405.12,14.62,21.61,553.59,2388.12,9037.07,1.3,47.56,520.92,2388.15,8124.28,8.4432,393,2388,100.0,38.84,23.3642,190,Attention required
10145,52,24,-0.0019,-0.0002,642.34,1593.9,1399.81,14.62,21.61,554.3,2388.13,9043.7,1.3,47.47,521.64,2388.13,8134.01,8.4196,393,2388,100.0,38.9,23.4299,189,Attention required
10146,52,25,0.0015,0.0002,642.0,1585.47,1403.01,14.62,21.61,554.52,2388.06,9053.43,1.3,47.41,521.2,2388.09,8132.22,8.4428,392,2388,100.0,38.87,23.4114,188,Attention required
10147,52,26,-0.0017,-0.0002,642.5,1591.04,1407.07,14.62,21.61,553.67,2388.09,9047.13,1.3,47.46,521.57,2388.11,8129.57,8.4351,392,2388,100.0,38.76,23.3168,187,Attention required
10148,52,27,0.0041,-0.0003,642.72,1593.13,1406.78,14.62,21.61,552.58,2388.06,9051.68,1.3,47.55,521.55,2388.04,8126.72,8.426,395,2388,100.0,38.86,23.2791,186,Attention required
10149,52,28,-0.0052,-0.0001,642.76,1581.04,1411.7,14.62,21.61,553.67,2388.14,9048.86,1.3,47.28,522.3,2388.1,8132.23,8.413,391,2388,100.0,38.97,23.3864,185,Attention required
10150,52,29,0.0031,0.0003,642.15,1582.21,1406.01,14.62,21.61,553.58,2388.06,9046.07,1.3,47.64,521.62,2388.11,8126.76,8.4118,393,2388,100.0,38.86,23.2453,184,Attention required
10151,52,30,-0.0002,0.0001,642.42,1587.37,1398.15,14.62,21.61,553.37,2388.08,9046.63,1.3,47.56,521.41,2388.14,8134.0,8.4636,393,2388,100.0,38.92,23.2807,183,Attention required
10152,52,31,-0.002,-0.0,642.44,1583.62,1401.4,14.62,21.61,553.47,2388.12,9049.11,1.3,47.47,521.27,2388.09,8130.66,8.4219,392,2388,100.0,38.95,23.2019,182,Attention required
10153,52,32,-0.0004,-0.0004,642.48,1591.17,1407.6,14.62,21.61,553.58,2388.16,9048.56,1.3,47.53,522.11,2388.12,8131.31,8.4433,393,2388,100.0,38.83,23.2381,181,Attention required
10154,52,33,0.0016,-0.0004,642.3,1586.39,1402.3,14.62,21.61,553.92,2388.1,9044.14,1.3,47.41,521.62,2388.12,8128.41,8.4339,393,2388,100.0,38.91,23.2628,180,Attention required
10155,52,34,-0.0009,0.0004,642.68,1584.03,1403.42,14.62,21.61,553.72,2388.09,9048.74,1.3,47.47,521.43,2388.17,8129.01,8.4462,393,2388,100.0,38.81,23.3559,179,Attention required
10156,52,35,0.0019,0.0002,642.3,1587.16,1410.37,14.62,21.61,553.07,2388.12,9048.53,1.3,47.55,521.89,2388.12,8125.8,8.4273,392,2388,100.0,38.81,23.3821,178,Attention required
10157,52,36,-0.0025,0.0002,642.75,1588.34,1404.1,14.62,21.61,554.01,2388.07,9047.99,1.3,47.52,521.17,2388.12,8132.08,8.4144,392,2388,100.0,38.76,23.2153,177,Attention required
10158,52,37,0.0013,-0.0004,642.79,1587.64,1412.72,14.62,21.61,553.18,2388.12,9044.53,1.3,47.39,522.3,2388.08,8131.04,8.4491,393,2388,100.0,38.92,23.3225,176,Attention required
10159,52,38,0.0023,-0.0005,642.56,1588.22,1406.96,14.62,21.61,553.71,2388.14,9054.8,1.3,47.58,520.71,2388.06,8129.12,8.4324,393,2388,100.0,38.81,23.3561,175,Attention required
10160,52,39,-0.0005,-0.0003,642.15,1582.64,1403.74,14.62,21.61,553.35,2388.11,9045.83,1.3,47.6,521.49,2388.12,8127.17,8.4331,391,2388,100.0,38.78,23.3035,174,Attention required
10161,52,40,0.001,0.0003,642.62,1586.68,1402.29,14.62,21.61,553.48,2388.11,9048.8,1.3,47.45,521.46,2388.07,8133.08,8.4387,393,2388,100.0,38.97,23.3361,173,Attention required
10162,52,41,-0.0018,-0.0004,642.29,1587.24,1414.94,14.62,21.61,552.88,2388.14,9055.36,1.3,47.46,521.24,2388.08,8131.07,8.3995,394,2388,100.0,38.88,23.363,172,Attention required
10163,52,42,0.001,-0.0002,641.93,1592.62,1412.38,14.62,21.61,553.53,2388.09,9045.42,1.3,47.63,521.55,2388.1,8128.58,8.4463,392,2388,100.0,38.92,23.2624,171,Attention required
10164,52,43,-0.0002,-0.0003,642.09,1586.98,1404.83,14.62,21.61,554.4,2388.04,9059.13,1.3,47.5,521.53,2388.1,8128.29,8.4245,393,2388,100.0,38.85,23.322,170,Attention required
10165,52,44,0.0043,0.0002,642.68,1585.75,1408.5,14.62,21.61,553.68,2388.07,9049.2,1.3,47.51,521.47,2388.09,8128.94,8.4103,393,2388,100.0,38.94,23.4136,169,Attention required
10166,52,45,-0.0038,-0.0002,642.33,1592.62,1402.0,14.62,21.61,553.46,2388.12,9050.33,1.3,47.31,521.08,2388.09,8132.4,8.4321,393,2388,100.0,38.93,23.2351,168,Attention required
10167,52,46,0.0003,-0.0005,642.89,1593.78,1405.45,14.62,21.61,554.42,2388.1,9046.43,1.3,47.49,521.81,2388.06,8125.07,8.4433,393,2388,100.0,38.75,23.3052,167,Attention required
10168,52,47,-0.0003,0.0001,642.11,1597.61,1407.16,14.62,21.61,553.63,2388.06,9048.32,1.3,47.65,521.11,2388.12,8128.17,8.4231,393,2388,100.0,38.88,23.2489,166,Attention required
10169,52,48,-0.0025,-0.0003,642.22,1593.27,1408.39,14.62,21.61,553.05,2388.1,9048.79,1.3,47.46,521.8,2388.11,8133.78,8.424,391,2388,100.0,38.65,23.3486,165,Attention required
